Event Time,Close Time,Classification,Perceived Severity,Occurrence Count,Last Occurrence Time,Domain,Vendor,Region/Product,Prefecture/Cluster,City/Namespace,RF Cluster/Node,GC/CDC Name,Equipment Type,Equipment ID,Equipment Sub ID,Equipment ID Status,Alarm Type,Alarm Code,Alarm Name,Ageing,Technology,Alarm Description,Probable Cause,Service Affected,EMS,Correlation Type,Incident ID,Entity Family,Reported Severity,Status,Alarm Hierarchy, Ticket ID,Planned Event Name
"2026-08-06
04:43:56 JST","2026-08-06
05:37:45 JST",Outage,Critical,1,"2026-08-06
04:43:56 JST",RAN,SERCOMM,KANTO    ,KANAGAWA-KEN,YOKOHAMA-SHI,KNG-ASAHIKU-NORTH,SandaCDC,FEMTO_CELL,RSA1461001901_7,/ENB[id/enbid=333507]/IDSmallCellCU/Sector[id/sector-id=7],Ready for Service,-,1246,MH SCTP Link setup Failed,53 Minute(s) 49 Second(s),LTE,The SCTP Link between vCU & EUtran Cell has failed.,"{"".1.3.6.1.2.1.1.3.0"":""55 days, 16 hours, 29 minutes, 46 seconds."",""conn_state"":""2"","".1.3.6.1.4.1.39762.6.1.2.0.23"":"".1.3.6.1.4.1.39762.6.1.2.0.23"",""CellName"":""Sec7"",""RadioSerialNumber"":""FE000010056""}",Yes,ALTIOSTAR_IDSC,-,-,PNF,Critical,Closed,-,-,-
"2026-08-06
04:43:56 JST","2026-08-06
05:38:07 JST",Outage,Critical,1,"2026-08-06
04:43:56 JST",RAN,SERCOMM,KANTO    ,KANAGAWA-KEN,YOKOHAMA-SHI,KNG-ASAHIKU-NORTH,SandaCDC,FEMTO_CELL,RSA1461001901_7,/ENB[id/enbid=333507]/IDSmallCellCU/Sector[id/sector-id=7],Ready for Service,Operational Violation,1055,Cell Down,54 Minute(s) 11 Second(s),LTE,The cell is down.,"{"".1.3.6.1.2.1.1.3.0"":""55 days, 16 hours, 29 minutes, 46 seconds."",""aniCellOperStatus"":""Down"",""aniCellLastFailure"":""Midhaul Failure"","".1.3.6.1.4.1.39762.6.3.2.0.1"":"".1.3.6.1.4.1.39762.6.3.2.0.1"",""CellName"":""Sec7"",""RadioSerialNumber"":""FE000010056""}",Yes,ALTIOSTAR_IDSC,Normal,INC-RSA1461001901_7-321235796,PNF,Critical,Closed,Primary,-,-
"2026-08-06
04:40:43 JST","2026-08-06
04:45:09 JST",Deterioration,Critical,1,"2026-08-06
04:40:43 JST",RAN,SERCOMM,KANTO    ,KANAGAWA-KEN,YOKOHAMA-SHI,KNG-ASAHIKU-NORTH,SandaCDC,FEMTO_CELL,RSA1461003434_9,/ENB[id/enbid=333525]/IDSmallCelliRRH[id/sc-irrh-id=9],Ready for Service,Communications,1073,SmallCelliRRH Connection Failure,4 Minute(s) 26 Second(s),LTE,A failure occurred communicating with the remote RRH.,"{"".1.3.6.1.2.1.1.3.0"":""55 days, 5 hours, 16 minutes, 10 seconds."","".1.3.6.1.4.1.39762.6.2.2.0.1"":"".1.3.6.1.4.1.39762.6.2.2.0.1"",""SiteName"":""RSA1461003434"",""RadioSerialNumber"":""FE000035182""}",Yes,ALTIOSTAR_IDSC,-,-,PNF,Critical,Closed,-,-,-
"2026-08-06
04:40:39 JST","2026-08-06
04:45:21 JST",Outage,Critical,1,"2026-08-06
04:40:39 JST",RAN,SERCOMM,KANTO    ,KANAGAWA-KEN,YOKOHAMA-SHI,KNG-ASAHIKU-NORTH,SandaCDC,FEMTO_CELL,RSA1461003434_9,/ENB[id/enbid=333525]/IDSmallCellCU/Sector[id/sector-id=9],Ready for Service,Operational Violation,1055,Cell Down,4 Minute(s) 42 Second(s),LTE,The cell is down.,"{"".1.3.6.1.2.1.1.3.0"":""55 days, 5 hours, 16 minutes, 7 seconds."",""aniCellOperStatus"":""Down"",""aniCellLastFailure"":""Midhaul Failure"","".1.3.6.1.4.1.39762.6.3.2.0.1"":"".1.3.6.1.4.1.39762.6.3.2.0.1"",""CellName"":""Sec9"",""RadioSerialNumber"":""FE000035182""}",Yes,ALTIOSTAR_IDSC,NE Count Correlation,INC-KANTO-321235481,PNF,Critical,Closed,Associated,RTT-2026-07-23-001742,-
"2026-08-06
04:40:39 JST","2026-08-06
04:45:01 JST",Outage,Critical,1,"2026-08-06
04:40:39 JST",RAN,SERCOMM,KANTO    ,KANAGAWA-KEN,YOKOHAMA-SHI,KNG-ASAHIKU-NORTH,SandaCDC,FEMTO_CELL,RSA1461003434_9,/ENB[id/enbid=333525]/IDSmallCellCU/Sector[id/sector-id=9],Ready for Service,-,1246,MH SCTP Link setup Failed,4 Minute(s) 22 Second(s),LTE,The SCTP Link between vCU & EUtran Cell has failed.,"{"".1.3.6.1.2.1.1.3.0"":""55 days, 5 hours, 16 minutes, 7 seconds."",""conn_state"":""2"","".1.3.6.1.4.1.39762.6.1.2.0.23"":"".1.3.6.1.4.1.39762.6.1.2.0.23"",""CellName"":""Sec9"",""RadioSerialNumber"":""FE000035182""}",Yes,ALTIOSTAR_IDSC,-,-,PNF,Critical,Closed,-,-,-
"2026-08-06
04:16:34 JST","2026-08-06
04:39:02 JST",Outage,Critical,5,"2026-08-06
04:38:00 JST",RAN,QUCELL,KANTO    ,KANAGAWA-KEN,YOKOHAMA-SHI,KNG-ASAHIKU-NORTH,SandaCDC,FEMTO_CELL,RQA1461003541_9,/ENB[id/enbid=333408]/IDSmallCellCU/Sector[id/sector-id=9],Ready for Service,-,1246,MH SCTP Link setup Failed,22 Minute(s) 28 Second(s),LTE,The SCTP Link between vCU & EUtran Cell has failed.,"{"".1.3.6.1.2.1.1.3.0"":""49 days, 3 hours, 50 minutes, 34 seconds."",""conn_state"":""2"","".1.3.6.1.4.1.39762.6.1.2.0.23"":"".1.3.6.1.4.1.39762.6.1.2.0.23"",""CellName"":""Sec9"",""RadioSerialNumber"":""JQ3001C0537""}",Yes,ALTIOSTAR_IDSC,-,-,PNF,Critical,Closed,-,-,-
"2026-08-06
04:16:34 JST","2026-08-06
04:39:13 JST",Outage,Critical,5,"2026-08-06
04:38:00 JST",RAN,QUCELL,KANTO    ,KANAGAWA-KEN,YOKOHAMA-SHI,KNG-ASAHIKU-NORTH,SandaCDC,FEMTO_CELL,RQA1461003541_9,/ENB[id/enbid=333408]/IDSmallCellCU/Sector[id/sector-id=9],Ready for Service,Operational Violation,1055,Cell Down,22 Minute(s) 39 Second(s),LTE,The cell is down.,"{"".1.3.6.1.2.1.1.3.0"":""49 days, 3 hours, 50 minutes, 34 seconds."",""aniCellOperStatus"":""Down"",""aniCellLastFailure"":""Midhaul Failure"","".1.3.6.1.4.1.39762.6.3.2.0.1"":"".1.3.6.1.4.1.39762.6.3.2.0.1"",""CellName"":""Sec9"",""RadioSerialNumber"":""JQ3001C0537""}",Yes,ALTIOSTAR_IDSC,Normal,INC-RQA1461003541_9-321235279,PNF,Critical,Closed,Primary,-,-
"2026-08-06
03:59:35 JST","2026-08-06
04:00:27 JST",Outage,Critical,1,"2026-08-06
03:59:35 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,YOKOHAMA-SHI,KNG-MIDORIKU-YOKOHAMASHIWEST,kanagawa01rdc,RIUD_RRH,RNA1401002314_RIUD_1_8,/ENB[id/enbid=328446]/CU/Sector[id/sector-id=8],Ready for Service,Operational Violation,1222,NBIOT Service Down,52 Second(s),LTE,NBOIT Service is down.,"{"".1.3.6.1.2.1.1.3.0"":""13 days, 2 hours, 49 minutes, 40 seconds."",""aniCellOperStatus"":""Down"",""aniCellLastFailure"":""Management operation"","".1.3.6.1.4.1.39762.6.3.2.0.15"":"".1.3.6.1.4.1.39762.6.3.2.0.15"",""CellName"":""Sec8"",""RadioSerialNumber"":""DH221847833""}",Yes,ALTIOSTAR_RAN,-,-,Cell,Critical,Closed,-,-,-
"2026-08-06
03:59:35 JST","2026-08-06
04:00:27 JST",Outage,Critical,1,"2026-08-06
03:59:35 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,YOKOHAMA-SHI,KNG-MIDORIKU-YOKOHAMASHIWEST,kanagawa01rdc,RIUD_RRH,RNA1401002314_RIUD_1_8,/ENB[id/enbid=328446]/CU/Sector[id/sector-id=8],Ready for Service,Operational Violation,1055,Cell Down,52 Second(s),LTE,The cell is down.,"{"".1.3.6.1.2.1.1.3.0"":""13 days, 2 hours, 49 minutes, 40 seconds."",""aniCellOperStatus"":""Down"",""aniCellLastFailure"":""Management operation"","".1.3.6.1.4.1.39762.6.3.2.0.1"":"".1.3.6.1.4.1.39762.6.3.2.0.1"",""CellName"":""Sec8"",""RadioSerialNumber"":""DH221847833""}",Yes,ALTIOSTAR_RAN,NE Count Correlation,INC-KANAGAWA-KEN-321234338,Cell,Critical,Closed,Associated,RTT-2026-08-06-000614,-
"2026-08-06
03:56:41 JST","2026-08-06
03:57:26 JST",Outage,Critical,1,"2026-08-06
03:56:41 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,YOKOHAMA-SHI,KNG-ASAHIKU-NORTH,kanagawa01rdc,RIUD_RRH,RNA1401001243_RIUD_1_8,/ENB[id/enbid=328675]/CU/Sector[id/sector-id=8],Ready for Service,Operational Violation,1222,NBIOT Service Down,45 Second(s),LTE,NBOIT Service is down.,"{"".1.3.6.1.2.1.1.3.0"":""7 days, 3 hours, 18 minutes, 26 seconds."",""aniCellOperStatus"":""Down"",""aniCellLastFailure"":""Management operation"","".1.3.6.1.4.1.39762.6.3.2.0.15"":"".1.3.6.1.4.1.39762.6.3.2.0.15"",""CellName"":""Sec8"",""RadioSerialNumber"":""BK006112086""}",Yes,ALTIOSTAR_RAN,-,-,Cell,Critical,Closed,-,-,-
"2026-08-06
03:56:41 JST","2026-08-06
03:57:26 JST",Outage,Critical,1,"2026-08-06
03:56:41 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,YOKOHAMA-SHI,KNG-ASAHIKU-NORTH,kanagawa01rdc,RIUD_RRH,RNA1401001243_RIUD_1_8,/ENB[id/enbid=328675]/CU/Sector[id/sector-id=8],Ready for Service,Operational Violation,1055,Cell Down,45 Second(s),LTE,The cell is down.,"{"".1.3.6.1.2.1.1.3.0"":""7 days, 3 hours, 18 minutes, 25 seconds."",""aniCellOperStatus"":""Down"",""aniCellLastFailure"":""Management operation"","".1.3.6.1.4.1.39762.6.3.2.0.1"":"".1.3.6.1.4.1.39762.6.3.2.0.1"",""CellName"":""Sec8"",""RadioSerialNumber"":""BK006112086""}",Yes,ALTIOSTAR_RAN,NE Count Correlation,INC-KANAGAWA-KEN-321234239,Cell,Critical,Closed,Associated,RTT-2026-08-06-000593,-
"2026-08-06
03:56:40 JST","2026-08-06
03:57:32 JST",Outage,Critical,1,"2026-08-06
03:56:40 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,YOKOHAMA-SHI,KNG-MIDORIKU-YOKOHAMASHIWEST,kanagawa01rdc,RIUD_RRH,RNA1401000458_RIUD_1_6,/ENB[id/enbid=328669]/CU/Sector[id/sector-id=6],Ready for Service,Operational Violation,1222,NBIOT Service Down,52 Second(s),LTE,NBOIT Service is down.,"{"".1.3.6.1.2.1.1.3.0"":""2 days, 3 hours, 23 minutes, 40 seconds."",""aniCellOperStatus"":""Down"",""aniCellLastFailure"":""Management operation"","".1.3.6.1.4.1.39762.6.3.2.0.15"":"".1.3.6.1.4.1.39762.6.3.2.0.15"",""CellName"":""Sec6"",""RadioSerialNumber"":""EA201454160""}",Yes,ALTIOSTAR_RAN,-,-,Cell,Critical,Closed,-,-,-
"2026-08-06
03:56:40 JST","2026-08-06
03:57:32 JST",Outage,Critical,1,"2026-08-06
03:56:40 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,YOKOHAMA-SHI,KNG-MIDORIKU-YOKOHAMASHIWEST,kanagawa01rdc,RIUD_RRH,RNA1401000458_RIUD_1_6,/ENB[id/enbid=328669]/CU/Sector[id/sector-id=6],Ready for Service,Operational Violation,1055,Cell Down,52 Second(s),LTE,The cell is down.,"{"".1.3.6.1.2.1.1.3.0"":""2 days, 3 hours, 23 minutes, 40 seconds."",""aniCellOperStatus"":""Down"",""aniCellLastFailure"":""Management operation"","".1.3.6.1.4.1.39762.6.3.2.0.1"":"".1.3.6.1.4.1.39762.6.3.2.0.1"",""CellName"":""Sec6"",""RadioSerialNumber"":""EA201454160""}",Yes,ALTIOSTAR_RAN,NE Count Correlation,INC-KANAGAWA-KEN-321234239,Cell,Critical,Closed,Associated,RTT-2026-08-06-000593,-
"2026-08-06
03:56:40 JST","2026-08-06
03:57:27 JST",Outage,Critical,1,"2026-08-06
03:56:40 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,YOKOHAMA-SHI,KNG-MIDORIKU-YOKOHAMASHIWEST,kanagawa01rdc,RIUD_RRH,RNA1401000458_RIUD_1_4,/ENB[id/enbid=328669]/CU/Sector[id/sector-id=4],Ready for Service,Operational Violation,1222,NBIOT Service Down,47 Second(s),LTE,NBOIT Service is down.,"{"".1.3.6.1.2.1.1.3.0"":""2 days, 3 hours, 23 minutes, 40 seconds."",""aniCellOperStatus"":""Down"",""aniCellLastFailure"":""Management operation"","".1.3.6.1.4.1.39762.6.3.2.0.15"":"".1.3.6.1.4.1.39762.6.3.2.0.15"",""CellName"":""Sec4"",""RadioSerialNumber"":""EA201550726""}",Yes,ALTIOSTAR_RAN,-,-,Cell,Critical,Closed,-,-,-
"2026-08-06
03:56:40 JST","2026-08-06
03:57:27 JST",Outage,Critical,1,"2026-08-06
03:56:40 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,YOKOHAMA-SHI,KNG-MIDORIKU-YOKOHAMASHIWEST,kanagawa01rdc,RIUD_RRH,RNA1401000458_RIUD_1_4,/ENB[id/enbid=328669]/CU/Sector[id/sector-id=4],Ready for Service,Operational Violation,1055,Cell Down,47 Second(s),LTE,The cell is down.,"{"".1.3.6.1.2.1.1.3.0"":""2 days, 3 hours, 23 minutes, 40 seconds."",""aniCellOperStatus"":""Down"",""aniCellLastFailure"":""Management operation"","".1.3.6.1.4.1.39762.6.3.2.0.1"":"".1.3.6.1.4.1.39762.6.3.2.0.1"",""CellName"":""Sec4"",""RadioSerialNumber"":""EA201550726""}",Yes,ALTIOSTAR_RAN,NE Count Correlation,INC-KANAGAWA-KEN-321234239,Cell,Critical,Closed,Associated,RTT-2026-08-06-000593,-
"2026-08-06
03:55:07 JST","2026-08-06
03:56:00 JST",Outage,Critical,1,"2026-08-06
03:55:07 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,YOKOHAMA-SHI,KNG-MIDORIKU-YOKOHAMASHIWEST,kanagawa01rdc,RIUD_RRH,RNA1401001528_RIUD_1_8,/ENB[id/enbid=328679]/CU/Sector[id/sector-id=8],Ready for Service,Operational Violation,1222,NBIOT Service Down,53 Second(s),LTE,NBOIT Service is down.,"{"".1.3.6.1.2.1.1.3.0"":""3 hours, 27 minutes, 36 seconds."",""aniCellOperStatus"":""Down"",""aniCellLastFailure"":""Management operation"","".1.3.6.1.4.1.39762.6.3.2.0.15"":"".1.3.6.1.4.1.39762.6.3.2.0.15"",""CellName"":""Sec8"",""RadioSerialNumber"":""EA201151002""}",Yes,ALTIOSTAR_RAN,-,-,Cell,Critical,Closed,-,-,-
"2026-08-06
03:55:07 JST","2026-08-06
03:56:00 JST",Outage,Critical,1,"2026-08-06
03:55:07 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,YOKOHAMA-SHI,KNG-MIDORIKU-YOKOHAMASHIWEST,kanagawa01rdc,RIUD_RRH,RNA1401001528_RIUD_1_8,/ENB[id/enbid=328679]/CU/Sector[id/sector-id=8],Ready for Service,Operational Violation,1055,Cell Down,53 Second(s),LTE,The cell is down.,"{"".1.3.6.1.2.1.1.3.0"":""3 hours, 27 minutes, 36 seconds."",""aniCellOperStatus"":""Down"",""aniCellLastFailure"":""Management operation"","".1.3.6.1.4.1.39762.6.3.2.0.1"":"".1.3.6.1.4.1.39762.6.3.2.0.1"",""CellName"":""Sec8"",""RadioSerialNumber"":""EA201151002""}",Yes,ALTIOSTAR_RAN,NE Count Correlation,INC-KANAGAWA-KEN-321234209,Cell,Critical,Closed,Associated,RTT-2026-08-06-000578,-
"2026-08-06
03:54:43 JST","2026-08-06
03:55:37 JST",Outage,Critical,1,"2026-08-06
03:54:43 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,YOKOHAMA-SHI,KNG-MIDORIKU-YOKOHAMASHIWEST,kanagawa01rdc,RIUD_RRH,RNA1401002333_RIUD_1_12,/ENB[id/enbid=328676]/CU/Sector[id/sector-id=12],Ready for Service,Operational Violation,1222,NBIOT Service Down,54 Second(s),LTE,NBOIT Service is down.,"{"".1.3.6.1.2.1.1.3.0"":""5 days, 3 hours, 7 minutes, 58 seconds."",""aniCellOperStatus"":""Down"",""aniCellLastFailure"":""Management operation"","".1.3.6.1.4.1.39762.6.3.2.0.15"":"".1.3.6.1.4.1.39762.6.3.2.0.15"",""CellName"":""Sec12"",""RadioSerialNumber"":""EA221050254""}",Yes,ALTIOSTAR_RAN,-,-,Cell,Critical,Closed,-,-,-
"2026-08-06
03:54:43 JST","2026-08-06
03:55:37 JST",Outage,Critical,1,"2026-08-06
03:54:43 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,YOKOHAMA-SHI,KNG-MIDORIKU-YOKOHAMASHIWEST,kanagawa01rdc,RIUD_RRH,RNA1401002333_RIUD_1_12,/ENB[id/enbid=328676]/CU/Sector[id/sector-id=12],Ready for Service,Operational Violation,1055,Cell Down,54 Second(s),LTE,The cell is down.,"{"".1.3.6.1.2.1.1.3.0"":""5 days, 3 hours, 7 minutes, 58 seconds."",""aniCellOperStatus"":""Down"",""aniCellLastFailure"":""Management operation"","".1.3.6.1.4.1.39762.6.3.2.0.1"":"".1.3.6.1.4.1.39762.6.3.2.0.1"",""CellName"":""Sec12"",""RadioSerialNumber"":""EA221050254""}",Yes,ALTIOSTAR_RAN,NE Count Correlation,INC-KANAGAWA-KEN-321234176,Cell,Critical,Closed,Associated,RTT-2026-08-06-000558,-
"2026-08-06
03:50:29 JST","2026-08-06
03:54:59 JST",Deterioration,Critical,1,"2026-08-06
03:50:29 JST",RAN,SERCOMM,KANTO    ,KANAGAWA-KEN,YOKOHAMA-SHI,KNG-ASAHIKU-NORTH,SandaCDC,FEMTO_CELL,RSA1461005571_2,/ENB[id/enbid=333529]/IDSmallCelliRRH[id/sc-irrh-id=2],Ready for Service,Communications,1073,SmallCelliRRH Connection Failure,4 Minute(s) 30 Second(s),LTE,A failure occurred communicating with the remote RRH.,"{"".1.3.6.1.2.1.1.3.0"":""55 days, 3 hours, 38 minutes, 0 seconds."","".1.3.6.1.4.1.39762.6.2.2.0.1"":"".1.3.6.1.4.1.39762.6.2.2.0.1"",""SiteName"":""RSA1461005571"",""RadioSerialNumber"":""FE000009129""}",Yes,ALTIOSTAR_IDSC,-,-,PNF,Critical,Closed,-,-,-
"2026-08-06
03:50:25 JST","2026-08-06
03:55:07 JST",Outage,Critical,1,"2026-08-06
03:50:25 JST",RAN,SERCOMM,KANTO    ,KANAGAWA-KEN,YOKOHAMA-SHI,KNG-ASAHIKU-NORTH,SandaCDC,FEMTO_CELL,RSA1461005571_2,/ENB[id/enbid=333529]/IDSmallCellCU/Sector[id/sector-id=2],Ready for Service,Operational Violation,1055,Cell Down,4 Minute(s) 42 Second(s),LTE,The cell is down.,"{"".1.3.6.1.2.1.1.3.0"":""55 days, 3 hours, 37 minutes, 56 seconds."",""aniCellOperStatus"":""Down"",""aniCellLastFailure"":""Midhaul Failure"","".1.3.6.1.4.1.39762.6.3.2.0.1"":"".1.3.6.1.4.1.39762.6.3.2.0.1"",""CellName"":""Sec2"",""RadioSerialNumber"":""FE000009129""}",Yes,ALTIOSTAR_IDSC,NE Count Correlation,INC-KANTO-321234032,PNF,Critical,Closed,Associated,RTT-2026-07-23-001742,-
"2026-08-06
03:50:25 JST","2026-08-06
03:54:51 JST",Outage,Critical,1,"2026-08-06
03:50:25 JST",RAN,SERCOMM,KANTO    ,KANAGAWA-KEN,YOKOHAMA-SHI,KNG-ASAHIKU-NORTH,SandaCDC,FEMTO_CELL,RSA1461005571_2,/ENB[id/enbid=333529]/IDSmallCellCU/Sector[id/sector-id=2],Ready for Service,-,1246,MH SCTP Link setup Failed,4 Minute(s) 26 Second(s),LTE,The SCTP Link between vCU & EUtran Cell has failed.,"{"".1.3.6.1.2.1.1.3.0"":""55 days, 3 hours, 37 minutes, 56 seconds."",""conn_state"":""2"","".1.3.6.1.4.1.39762.6.1.2.0.23"":"".1.3.6.1.4.1.39762.6.1.2.0.23"",""CellName"":""Sec2"",""RadioSerialNumber"":""FE000009129""}",Yes,ALTIOSTAR_IDSC,-,-,PNF,Critical,Closed,-,-,-
"2026-08-06
03:45:33 JST","2026-08-06
03:48:18 JST",Deterioration,Critical,1,"2026-08-06
03:45:33 JST",RAN,SERCOMM,KANTO    ,KANAGAWA-KEN,YOKOHAMA-SHI,KNG-ASAHIKU-NORTH,SandaCDC,FEMTO_CELL,RSA1461004892_14,/ENB[id/enbid=333381]/IDSmallCelliRRH[id/sc-irrh-id=14],Ready for Service,Communications,1073,SmallCelliRRH Connection Failure,2 Minute(s) 45 Second(s),LTE,A failure occurred communicating with the remote RRH.,"{"".1.3.6.1.2.1.1.3.0"":""49 days, 12 hours, 16 minutes, 29 seconds."","".1.3.6.1.4.1.39762.6.2.2.0.1"":"".1.3.6.1.4.1.39762.6.2.2.0.1"",""SiteName"":""RSA1461004892"",""RadioSerialNumber"":""FE000049645""}",Yes,ALTIOSTAR_IDSC,-,-,PNF,Critical,Closed,-,-,-
"2026-08-06
03:45:26 JST","2026-08-06
03:48:10 JST",Outage,Critical,1,"2026-08-06
03:45:26 JST",RAN,SERCOMM,KANTO    ,KANAGAWA-KEN,YOKOHAMA-SHI,KNG-ASAHIKU-NORTH,SandaCDC,FEMTO_CELL,RSA1461004892_14,/ENB[id/enbid=333381]/IDSmallCellCU/Sector[id/sector-id=14],Ready for Service,-,1246,MH SCTP Link setup Failed,2 Minute(s) 44 Second(s),LTE,The SCTP Link between vCU & EUtran Cell has failed.,"{"".1.3.6.1.2.1.1.3.0"":""49 days, 12 hours, 16 minutes, 23 seconds."",""conn_state"":""2"","".1.3.6.1.4.1.39762.6.1.2.0.23"":"".1.3.6.1.4.1.39762.6.1.2.0.23"",""CellName"":""Sec14"",""RadioSerialNumber"":""FE000049645""}",Yes,ALTIOSTAR_IDSC,-,-,PNF,Critical,Closed,-,-,-
"2026-08-06
03:45:26 JST","2026-08-06
03:48:31 JST",Outage,Critical,1,"2026-08-06
03:45:26 JST",RAN,SERCOMM,KANTO    ,KANAGAWA-KEN,YOKOHAMA-SHI,KNG-ASAHIKU-NORTH,SandaCDC,FEMTO_CELL,RSA1461004892_14,/ENB[id/enbid=333381]/IDSmallCellCU/Sector[id/sector-id=14],Ready for Service,Operational Violation,1055,Cell Down,3 Minute(s) 5 Second(s),LTE,The cell is down.,"{"".1.3.6.1.2.1.1.3.0"":""49 days, 12 hours, 16 minutes, 23 seconds."",""aniCellOperStatus"":""Down"",""aniCellLastFailure"":""Midhaul Failure"","".1.3.6.1.4.1.39762.6.3.2.0.1"":"".1.3.6.1.4.1.39762.6.3.2.0.1"",""CellName"":""Sec14"",""RadioSerialNumber"":""FE000049645""}",Yes,ALTIOSTAR_IDSC,-,-,PNF,Critical,Closed,-,-,-
"2026-08-06
03:38:19 JST","2026-08-06
03:39:19 JST",Normal,Major,1,"2026-08-06
03:38:19 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,YOKOHAMA-SHI,KNG-ASAHIKU-NORTH,kanagawa01rdc,RIUD_RRH,RNA1401001293_RIUD_1_9,/ENB[id/enbid=328731]/RIUD[id/riud-id=4]/DU[id/du-id=4]/RIM[id/rim-id=4]/Radio[id/radio-id=9],Ready for Service,-,1313,RRH Power Saving Failure,1 Minute(s) 0 Second(s),LTE,The power saving failed on the radio for which Power Saving is enabled in configuration.,"{"".1.3.6.1.2.1.1.3.0"":""7 days, 3 hours, 5 minutes, 44 seconds."",""CellName"":""Sec9 "",""RadioSerialNumber"":""EA200151725"","".1.3.6.1.4.1.39762.6.2.2.0.48"":"".1.3.6.1.4.1.39762.6.2.2.0.48""}",No,ALTIOSTAR_RAN,-,-,Cell,Major,Closed,-,-,-
"2026-08-06
03:33:51 JST","2026-08-06
03:40:02 JST",Deterioration,Critical,1,"2026-08-06
03:33:51 JST",RAN,SERCOMM,KANTO    ,KANAGAWA-KEN,YOKOHAMA-SHI,KNG-ASAHIKU-NORTH,SandaCDC,FEMTO_CELL,RSA1461004589_16,/ENB[id/enbid=333222]/IDSmallCelliRRH[id/sc-irrh-id=16],Ready for Service,Communications,1073,SmallCelliRRH Connection Failure,6 Minute(s) 11 Second(s),LTE,A failure occurred communicating with the remote RRH.,"{"".1.3.6.1.2.1.1.3.0"":""49 days, 15 hours, 24 minutes, 9 seconds."","".1.3.6.1.4.1.39762.6.2.2.0.1"":"".1.3.6.1.4.1.39762.6.2.2.0.1"",""SiteName"":""RSA1461004589"",""RadioSerialNumber"":""FE000042916""}",Yes,ALTIOSTAR_IDSC,-,-,PNF,Critical,Closed,-,-,-
"2026-08-06
03:33:51 JST","2026-08-06
03:40:14 JST",Outage,Critical,1,"2026-08-06
03:33:51 JST",RAN,SERCOMM,KANTO    ,KANAGAWA-KEN,YOKOHAMA-SHI,KNG-ASAHIKU-NORTH,SandaCDC,FEMTO_CELL,RSA1461004589_16,/ENB[id/enbid=333222]/IDSmallCellCU/Sector[id/sector-id=16],Ready for Service,Operational Violation,1055,Cell Down,6 Minute(s) 23 Second(s),LTE,The cell is down.,"{"".1.3.6.1.2.1.1.3.0"":""49 days, 15 hours, 24 minutes, 9 seconds."",""aniCellOperStatus"":""Down"",""aniCellLastFailure"":""Midhaul Failure"","".1.3.6.1.4.1.39762.6.3.2.0.1"":"".1.3.6.1.4.1.39762.6.3.2.0.1"",""CellName"":""Sec16"",""RadioSerialNumber"":""FE000042916""}",Yes,ALTIOSTAR_IDSC,NE Count Correlation,INC-KANTO-321233559,PNF,Critical,Closed,Associated,RTT-2026-07-23-001742,-
"2026-08-06
03:33:51 JST","2026-08-06
03:39:54 JST",Outage,Critical,1,"2026-08-06
03:33:51 JST",RAN,SERCOMM,KANTO    ,KANAGAWA-KEN,YOKOHAMA-SHI,KNG-ASAHIKU-NORTH,SandaCDC,FEMTO_CELL,RSA1461004589_16,/ENB[id/enbid=333222]/IDSmallCellCU/Sector[id/sector-id=16],Ready for Service,-,1246,MH SCTP Link setup Failed,6 Minute(s) 3 Second(s),LTE,The SCTP Link between vCU & EUtran Cell has failed.,"{"".1.3.6.1.2.1.1.3.0"":""49 days, 15 hours, 24 minutes, 9 seconds."",""conn_state"":""2"","".1.3.6.1.4.1.39762.6.1.2.0.23"":"".1.3.6.1.4.1.39762.6.1.2.0.23"",""CellName"":""Sec16"",""RadioSerialNumber"":""FE000042916""}",Yes,ALTIOSTAR_IDSC,-,-,PNF,Critical,Closed,-,-,-
